,COD_PERIODO,COD_PAIS,TARGET,ALCANCE,ESTRUCTURA_VENTA,COD_SUBESTRATEGIA,DES_SUBESTRATEGIA,COD_CUC,COD_UNIDAD_NEGOCIO,DES_UNIDAD_NEGOCIO,COD_MARCA,DES_MARCA,DES_CLASE,COD_CATEGORIA,DES_CATEGORIA,COD_TIPOSOLO,DES_TIPOSOLO,ES_EMPAQUE,ES_MUESTRA,DES_CUC,PRECIO_NORMAL,PRECIO_OFERTA,FACTOR_REPETICION,REAL_VENTA_NETA_MONEDA_LOCAL,OFFER_UNIT_DSCT,OFFER_DSCT,PUP,DESLINEA,DESSUBCATEGORIA,DESESTATUS,ANIOCAMPANAINTRO
944,202311,PE,CONSULTORA,MASIVO,2849_3391_8546_8546,3,SET,P0596048460,20,ACCESORIOS,B,ESIKA,BIJOUTERIE,21,BIJOUTERIE,106,ESTUCHES ARETES,0,0,,100.0,39.9,1.0,642.39,0.601,0.630822,0.000137,,,,
946,202317,PE,CONSULTORA,MASIVO,2458_2685_32291_32291,1,INDIVIDUAL,P0596048770,20,ACCESORIOS,B,ESIKA,BIJOUTERIE,21,BIJOUTERIE,106,ESTUCHES ARETES,0,0,,80.0,24.9,1.0,54311.78,0.68875,0.68875,0.018275,,,,
948,202307,PE,CONSULTORA,MASIVO,4122_4537_394481_394481,999,VOLUMEN,200056636,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES SALVAJE 100ML,78.0,26.5,3.0,1077.93,0.660256,0.660256,0.000348,SALVAJE,MASCULINO,INACTIVO,201401.0
949,202403,PE,CONSULTORA,MASIVO,1373_1454_46300_46300,999,VOLUMEN,200092176,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES LEYENDA DESO 50ML,22.0,7.38,5.0,13490.59,0.664545,0.672317,0.025101,LEYENDA,DESODORANTES,ACTIVO,202115.0
951,202307,PE,CONSULTORA,MASIVO,4121_4513_394457_394457,999,VOLUMEN,200009812,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES EXUS 100ML,130.0,36.39,10.0,2158.73,0.720077,0.720077,0.000507,EROS/EXUS,CABALLEROS,INACTIVO,198601.0
952,202307,PE,CONSULTORA,MASIVO,1300_1357_391164_391164,2,SET,200056121,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES CARDIGAN DESO 50ML,18.0,7.07,1.0,9823.6,0.607222,0.616154,0.011882,CARDIGAN,DESODORANTES,INACTIVO,201401.0
953,202308,PE,CONSULTORA,MASIVO,3690_3847_3687_3687,1,INDIVIDUAL,200093863,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES MAGNAT SELECT DESO 50ML,18.0,8.9,1.0,105.56,0.505556,0.630322,0.000102,MAGNAT SELECT,DESODORANTES,ANTES DE APARECER (NUEVO),201401.0
956,202301,PE,CONSULTORA,MASIVO,1015_1062_360966_360966,1,INDIVIDUAL,200109532,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES RITUALEZA ARAND COL 100ML,74.0,32.9,1.0,17926.86,0.555405,0.555405,0.005358,RITUALEZA ARANDANO,FEMENINO,ACTIVO,202301.0
957,202302,PE,CONSULTORA,MASIVO,1101_1149_365861_365861,999,VOLUMEN,200058353,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES PULSO DESO 50ML,18.0,7.63,3.0,3596.78,0.576111,0.587082,0.004179,PULSO,DESODORANTES,ACTIVO,202115.0
958,202216,PE,CONSULTORA,MASIVO,1172_1249_344226_344226,999,VOLUMEN,200095625,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES EXPRESS SENS DESO 50ML,18.0,7.63,3.0,1643.21,0.576111,0.586637,0.001878,EXPRESSION SENS,DESODORANTES,ACTIVO,202115.0
959,202205,PE,CONSULTORA,MASIVO,2611_2767_289388_289388,2,SET,200073712,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,236,NIÑOS,0,0,ES MINICHI SH TUTTY 300ML,44.0,17.0,1.0,1830.05,0.613636,0.590299,0.000995,MINI CHICS,SHAMPOO,ANTES DE APARECER (NUEVO),
961,202307,PE,CONSULTORA,MASIVO,1356_1421_391253_391253,999,VOLUMEN,200095625,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES EXPRESS SENS DESO 50ML,18.0,7.38,5.0,21424.07,0.59,0.610688,0.024828,EXPRESSION SENS,DESODORANTES,ACTIVO,202115.0
962,202303,PE,CONSULTORA,MASIVO,1218_1305_370136_370136,999,VOLUMEN,200037125,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,240,BEBES,0,0,ES AGU SH MANZANILLA 1L,71.0,31.9,1.0,88823.51,0.550704,0.550704,0.024375,AGU/UPA,SHAMPOO,INACTIVO,201401.0
963,202218,PE,CONSULTORA,MASIVO,1333_1554_355895_355895,999,VOLUMEN,200056621,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,234,DAMAS,0,0,ES FIORI TALCO PERF 140G,36.0,11.65,6.0,32895.76,0.676389,0.676389,0.024204,FIORI,TALCOS,ACTIVO,201401.0
965,202210,PE,CONSULTORA,MASIVO,1104_1159_311597_311597,2,SET,200060302,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES DORSAY DESO 50ML,18.0,7.37,1.0,4874.83,0.590556,0.590449,0.00603,D'ORSAY,DESODORANTES,INACTIVO,201401.0
966,202308,PE,CONSULTORA,MASIVO,4188_4590_4532_4532,999,VOLUMEN,200039966,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,35,ESPECIFICOS,0,0,ES MULTI TALC PIES 500G,68.0,29.92,1.0,2485.24,0.56,0.559843,0.000716,LINEA DE PIES,TALCOS,A DESCONTINUAR CONGELADO,202106.0
967,202313,PE,CONSULTORA,MASIVO,1068_1109_14522_14522,999,VOLUMEN,200093863,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES MAGNAT SELECT DESO 50ML,18.0,8.9,1.0,776.62,0.505556,0.536878,0.000767,MAGNAT SELECT,DESODORANTES,ANTES DE APARECER (NUEVO),201401.0
968,202306,PE,CONSULTORA,MASIVO,1259_1688_385279_385279,999,VOLUMEN,200111234,10,COSMETICOS,B,ESIKA,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,41,NUTRITIVAS REVITALIZADORA,0,0,ES TAC SUERO MULTIB 28ML,66.0,24.97,4.0,24630.25,0.621667,0.621667,0.008585,TRIPLE ACCIÓN MAX,PARA ROSTRO,ANTES DE APARECER (NUEVO),202603.0
969,202205,PE,CONSULTORA,MASIVO,1211_1308_287764_287764,2,SET,200043493,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES SALVAJE DESO 50ML,18.0,6.98,1.0,19688.06,0.612222,0.628723,0.026053,SALVAJE,DESODORANTES,Inactivo,
973,202309,PE,CONSULTORA,MASIVO,2819_3377_404399_404399,1,INDIVIDUAL,200067116,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES TOTALSEC UNISEX DESO 50ML,18.0,8.9,1.0,143.26,0.505556,0.505556,0.000145,TOTAL SEC,DESODORANTES,INACTIVO,198601.0
974,202401,PE,CONSULTORA,MASIVO,2095_2229_39931_39931,1,INDIVIDUAL,P0596047718,20,ACCESORIOS,B,ESIKA,BIJOUTERIE,21,BIJOUTERIE,497,ESTUCHE DE ARETES X7,0,0,,80.0,34.9,1.0,1449.41,0.56375,0.56375,0.000401,,,,
975,202301,PE,CONSULTORA,MASIVO,1119_1217_361144_361144,999,VOLUMEN,200064825,10,COSMETICOS,B,ESIKA,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,41,NUTRITIVAS REVITALIZADORA,0,0,ES TAC MAX 25+ 200G,70.0,32.9,1.0,6273.0,0.53,0.53,0.001813,TRIPLE ACCIÓN MAX,PARA ROSTRO,INACTIVO,201401.0
979,202311,PE,CONSULTORA,MASIVO,2818_3360_8481_8481,3,SET,P0210133000,10,COSMETICOS,B,ESIKA,MAQUILLAJE,2,MAQUILLAJE,27,LAPIZ LABIAL,0,0,ES CFX LABIAL 24HR 2G,46.0,7.0,1.0,26127.68,0.847826,0.718548,0.034908,COLORFIX,PARA LABIOS,A DESCONTINUAR CONGELADO,202413.0
980,202217,PE,CONSULTORA,MASIVO,1422_1476_350815_350815,999,VOLUMEN,200046326,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES EXPRESSION DESO 50ML,18.0,8.9,1.0,3445.78,0.505556,0.52244,0.003202,EXPRESSION,DESODORANTES,INACTIVO,201401.0
984,202311,PE,CONSULTORA,MASIVO,1042_1251_6363_6363,999,VOLUMEN,200067116,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES TOTALSEC UNISEX DESO 50ML,18.0,7.38,5.0,8185.14,0.59,0.608894,0.009443,TOTAL SEC,DESODORANTES,INACTIVO,198601.0
986,202307,PE,CONSULTORA,MASIVO,1252_1309_391114_391114,1,INDIVIDUAL,P0596048522,20,ACCESORIOS,B,ESIKA,BIJOUTERIE,21,BIJOUTERIE,107,ESTUCHES OTROS,0,0,,125.0,54.9,1.0,13167.93,0.5608,0.5608,0.00205,,,,
987,202210,PE,CONSULTORA,MASIVO,3143_3260_313770_313770,2,SET,200058353,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES PULSO DESO 50ML,18.0,5.53,1.0,4323.84,0.692778,0.701282,0.007128,PULSO,DESODORANTES,ACTIVO,202115.0
992,202212,PE,CONSULTORA,MASIVO,1163_1272_322014_322014,999,VOLUMEN,200046830,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,11,PERFUMES,0,0,ES IMAGENES 50ML,140.0,33.98,5.0,19036.6,0.757286,0.722895,0.004962,IMAGENES / L'IMAGE,DAMAS,INACTIVO,201401.0
995,202212,PE,CONSULTORA,MASIVO,1157_1246_321988_321988,999,VOLUMEN,200079482,10,COSMETICOS,B,ESIKA,TRATAMIENTO CORPORAL,9,TRATAMIENTO CORPORAL,383,HUMECTANTES-NUTRITIVAS,0,0,ES NAT POM & CAN 1L,65.0,29.95,2.0,6573.43,0.539231,0.539231,0.001944,NATURAL CARE,CUERPO,INACTIVO,201401.0
996,202307,PE,CONSULTORA,MASIVO,4109_4407_394351_394351,999,VOLUMEN,200098755,10,COSMETICOS,B,ESIKA,TRATAMIENTO CORPORAL,9,TRATAMIENTO CORPORAL,383,HUMECTANTES-NUTRITIVAS,0,0,ES NATURALIA 400ML,66.0,26.95,2.0,137.04,0.591667,0.591667,4.3e-05,RITUALEZA AVELLANA,AREAS ESPECIFICAS,INACTIVO,202116.0
997,202216,PE,CONSULTORA,MASIVO,3249_4100_347143_347143,2,SET,P0602103763,50,APOYO,B,ESIKA,PROMOCIONES DE 3ROS,72,PROMOCION USUARIOS,175,LENTES,0,0,,195.0,60.37,1.0,7571.68,0.69041,0.690423,0.001077,,,,
1000,202214,PE,CONSULTORA,MASIVO,1176_1259_333409_333409,999,VOLUMEN,200059112,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES EXUS DESO 50ML,18.0,7.63,3.0,2941.53,0.576111,0.586637,0.003453,EROS/EXUS,DESODORANTES,,201401.0
1001,202216,PE,CONSULTORA,MASIVO,1178_1278_344260_344260,999,VOLUMEN,200039966,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,35,ESPECIFICOS,0,0,ES MULTI TALC PIES 500G,66.0,23.98,5.0,292430.05,0.636667,0.636667,0.104758,LINEA DE PIES,TALCOS,A DESCONTINUAR CONGELADO,202106.0
1002,202208,PE,CONSULTORA,MASIVO,1149_1221_301866_301866,2,SET,200079595,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES MAGNAT 90ML,170.0,53.04,1.0,50746.91,0.688,0.962792,0.008483,MAGNAT,MASCULINO,INACTIVO,201401.0
1003,202312,PE,CONSULTORA,MASIVO,1145_1200_10274_10274,999,VOLUMEN,200043495,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES MOMENTOS DESO 50ML,30.0,7.63,3.0,1332.59,0.745667,0.745667,0.00148,MOMENTOS / FANTASIA,DESODORANTES,,201401.0
1004,202216,PE,CONSULTORA,MASIVO,3469_4320_347518_347518,3,SET,200088336,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES MAGNAT SELECT 90ML,170.0,49.3,1.0,2548.58,0.71,0.71,0.000444,MAGNAT SELECT,CABALLEROS,ACTIVO,202003.0
1006,202217,PE,CONSULTORA,MASIVO,1429_1514_350863_350863,999,VOLUMEN,200088336,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES MAGNAT SELECT 90ML,170.0,44.96,1.0,5257.8,0.735529,0.700222,0.000967,MAGNAT SELECT,CABALLEROS,ACTIVO,202003.0
1010,202307,PE,CONSULTORA,MASIVO,3536_3697_393548_393548,2,SET,200063934,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,234,DAMAS,0,0,ES IMAGENES TALCO PERF 140G,36.0,11.13,1.0,2612.12,0.690833,0.690708,0.002007,IMAGENES / L'IMAGE,TALCOS,INACTIVO,201401.0
1012,202210,PE,CONSULTORA,MASIVO,1103_1158_311596_311596,2,SET,200079595,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES MAGNAT 90ML,170.0,44.97,1.0,20998.61,0.735471,0.720124,0.00426,MAGNAT,MASCULINO,INACTIVO,201401.0
1014,202207,PE,CONSULTORA,MASIVO,1194_1228_297497_297497,2,SET,200101421,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES UNO PARF 90 ML,170.0,55.94,1.0,12895.44,0.670941,0.684416,0.002075,UNO,CABALLEROS,A DESCONTINUAR CONGELADO,202108.0
1015,202311,PE,CONSULTORA,MASIVO,2615_3157_8270_8270,2,SET,200043493,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES SALVAJE DESO 50ML,18.0,4.9,1.0,8280.82,0.727778,0.633673,0.014392,SALVAJE,DESODORANTES,Inactivo,
1017,202304,PE,CONSULTORA,MASIVO,1078_1165_374899_374899,999,VOLUMEN,200110157,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES KROMO FIRE PARF 90 ML,170.0,41.99,5.0,41989.28,0.753,0.743963,0.008816,KROMO FIRE/ORIGIN,CABALLEROS,ANTES DE APARECER (NUEVO),202304.0
1018,202315,PE,CONSULTORA,MASIVO,1137_1231_22741_22741,999,VOLUMEN,200058349,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES PULSO 100ML,166.0,72.9,1.0,3706.8,0.560843,0.560843,0.00045,PULSO,MASCULINO,ACTIVO,202105.0
1021,202308,PE,CONSULTORA,MASIVO,1443_1576_1427_1427,999,VOLUMEN,200106396,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,13,COLONIA DE BAÑO,0,0,ES NATCARE COCONUT OCEAN 200ML,58.0,4.98,5.0,14476.53,0.914138,0.914138,0.006999,COLORS IN NATURE CC,FEMENINO,ACTIVO,202210.0
1022,202212,PE,CONSULTORA,MASIVO,3382_3499_324422_324422,3,SET,200058349,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES PULSO 100ML,160.0,48.0,1.0,1423.8,0.7,0.697499,0.000263,PULSO,MASCULINO,ACTIVO,202105.0
1024,202215,PE,CONSULTORA,MASIVO,3051_3162_340318_340318,1,INDIVIDUAL,P0521700128,20,ACCESORIOS,B,ESIKA,RELOJES,22,RELOJES,219,ANÁLOGO,0,0,,80.0,79.9,1.0,5484.51,0.00125,0.00125,0.000591,,,,
1025,202403,PE,CONSULTORA,MASIVO,1386_1537_46398_46398,999,VOLUMEN,200111379,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,13,COLONIA DE BAÑO,0,0,ES COLORS BLUELILY COL 200ML,62.0,17.48,6.0,8275.03,0.718065,0.718065,0.006502,COLORS IN NATU BLUE WATER LILY,FEMENINO,ACTIVO,202312.0
1026,202205,PE,CONSULTORA,MASIVO,1243_1342_287830_287830,999,VOLUMEN,200046332,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES IMAGENES DESO 50ML,18.0,6.58,5.0,32028.58,0.634444,0.646927,0.044977,IMAGENES / L'IMAGE,DESODORANTES,INACTIVO,201401.0
1028,202217,PE,CONSULTORA,MASIVO,1423_1479_350818_350818,999,VOLUMEN,200063934,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,234,DAMAS,0,0,ES IMAGENES TALCO PERF 140G,36.0,15.9,1.0,6007.83,0.558333,0.558333,0.003124,IMAGENES / L'IMAGE,TALCOS,INACTIVO,201401.0
1029,202315,PE,CONSULTORA,MASIVO,1131_1207_22710_22710,999,VOLUMEN,200056636,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES SALVAJE 100ML,80.0,34.9,1.0,27124.5,0.56375,0.56375,0.00687,SALVAJE,MASCULINO,INACTIVO,201401.0
1030,202309,PE,CONSULTORA,MASIVO,1045_1104_401581_401581,2,SET,P0602155135,50,APOYO,B,ESIKA,PROMOCIONES DE 3ROS,72,PROMOCION USUARIOS,33,BOLSA,1,0,,3.0,0.0,1.0,0.0,1.0,0.689641,0.009152,,,,
1033,202210,PE,CONSULTORA,MASIVO,1137_1196_311658_311658,999,VOLUMEN,200060302,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES DORSAY DESO 50ML,18.0,8.9,1.0,2111.2,0.505556,0.531579,0.005327,D'ORSAY,DESODORANTES,INACTIVO,201401.0
1034,202212,PE,CONSULTORA,MASIVO,3158_3275_324059_324059,2,SET,P0292082007,10,COSMETICOS,B,ESIKA,MAQUILLAJE,2,MAQUILLAJE,25,MASCARA,0,0,ES MASCARA MEGA FULL SIZE 8G,54.0,15.84,1.0,2684.04,0.706667,0.706701,0.001502,ESIKA PRO,PARA OJOS,ANTES DE APARECER (NUEVO),202415.0
1035,202308,PE,CONSULTORA,MASIVO,3585_3742_3593_3593,2,SET,200040880,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES CARDIGAN 90ML,109.0,34.99,1.0,2638.86,0.678991,0.678947,0.00065,CARDIGAN,MASCULINO,INACTIVO,201401.0
1038,202215,PE,CONSULTORA,MASIVO,1216_1313_338734_338734,999,VOLUMEN,200056155,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,366,ADULTOS,0,0,ES MULTI VITAL 1L,50.0,21.9,1.0,48230.28,0.562,0.562,0.019305,MULTICARE,SHAMPOO,ACTIVO,201401.0
1041,202403,PE,CONSULTORA,MASIVO,2911_3142_47963_47963,2,SET,P0210060001,10,COSMETICOS,B,ESIKA,MAQUILLAJE,2,MAQUILLAJE,86,DELINEADOR OJOS,0,0,ES DEL LIQ PTA PLUMON,48.0,9.0,1.0,3379.95,0.8125,0.737427,0.005153,ESIKA,PARA OJOS,INACTIVO,201401.0
1042,202403,PE,CONSULTORA,MASIVO,1295_1363_46178_46178,2,SET,200099704,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES MAGNAT MINI 10ML,72.0,19.78,1.0,12134.49,0.725278,0.714643,0.008421,MAGNAT,MASCULINO,ACTIVO,202003.0
1044,202308,PE,CONSULTORA,MASIVO,4180_4473_4415_4415,999,VOLUMEN,200051360,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES KALOS SPORT MINI 10ML,60.0,26.5,1.0,179.68,0.558333,0.558333,5.8e-05,KALOS SPORT/WINNER SPORT,CABALLEROS,ACTIVO,202106.0
1049,202315,PE,CONSULTORA,MASIVO,1123_1180_22683_22683,999,VOLUMEN,200046331,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES VANILLA SCE DESO 50ML,18.0,8.9,1.0,3317.6,0.505556,0.536878,0.003379,VANILLA SCENT,DESODORANTES,,201404.0
1051,202206,PE,CONSULTORA,MASIVO,1309_1437_292887_292887,999,VOLUMEN,200056090,10,COSMETICOS,B,ESIKA,TRATAMIENTO CORPORAL,9,TRATAMIENTO CORPORAL,383,HUMECTANTES-NUTRITIVAS,0,0,ES TAC MAX 1L,74.0,24.97,2.0,51164.91,0.662568,0.662568,0.018681,TRIPLE ACCIÓN MAX,CUERPO,INACTIVO,201401.0
1052,202214,PE,CONSULTORA,MASIVO,3035_3169_335427_335427,2,SET,200039966,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,35,ESPECIFICOS,0,0,ES MULTI TALC PIES 500G,66.0,26.46,1.0,10851.48,0.599091,0.599107,0.003673,LINEA DE PIES,TALCOS,A DESCONTINUAR CONGELADO,202106.0
1053,202204,PE,CONSULTORA,MASIVO,1397_1507_283410_283410,999,VOLUMEN,200092172,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES MAGNAT DESO 50ML,18.0,6.58,5.0,11910.63,0.634444,0.650338,0.017022,MAGNAT,DESODORANTES,ANTES DE APARECER (NUEVO),201401.0
1056,202212,PE,CONSULTORA,MASIVO,1163_1270_322012_322012,999,VOLUMEN,200009812,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES EXUS 100ML,130.0,74.9,1.0,4633.31,0.423846,0.389195,0.000548,EROS/EXUS,CABALLEROS,INACTIVO,198601.0
1057,202312,PE,CONSULTORA,MASIVO,1146_1203_10277_10277,999,VOLUMEN,200063934,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,234,DAMAS,0,0,ES IMAGENES TALCO PERF 140G,36.0,13.3,3.0,11789.95,0.630556,0.630556,0.007516,IMAGENES / L'IMAGE,TALCOS,INACTIVO,201401.0
1059,202210,PE,CONSULTORA,MASIVO,1137_1198_311660_311660,999,VOLUMEN,200046332,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES IMAGENES DESO 50ML,18.0,7.38,5.0,17443.0,0.59,0.611579,0.021569,IMAGENES / L'IMAGE,DESODORANTES,INACTIVO,201401.0
1066,202302,PE,CONSULTORA,MASIVO,1065_1104_365790_365790,2,SET,200092172,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES MAGNAT DESO 50ML,18.0,5.53,1.0,7334.49,0.692778,0.696761,0.011757,MAGNAT,DESODORANTES,ANTES DE APARECER (NUEVO),201401.0
1067,202302,PE,CONSULTORA,MASIVO,2647_3115_367858_367858,2,SET,200050748,10,COSMETICOS,B,ESIKA,TRATAMIENTO CORPORAL,9,TRATAMIENTO CORPORAL,383,HUMECTANTES-NUTRITIVAS,0,0,ES MULT NUTRIENTS 1L,74.0,26.68,1.0,1740.97,0.639459,0.639444,0.000579,MULTICREM/BODYCREAM,CUERPO,INACTIVO,201401.0
1068,202315,PE,CONSULTORA,MASIVO,1120_1173_22676_22676,999,VOLUMEN,200106397,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,13,COLONIA DE BAÑO,0,0,ES NAT CAR FL BLOSS COL 200 ML,60.0,17.48,6.0,16581.51,0.708667,0.708667,0.008391,COLORS IN NATURE CC,FEMENINO,ACTIVO,202210.0
1070,202209,PE,CONSULTORA,MASIVO,1190_1241_306782_306782,999,VOLUMEN,200046331,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES VANILLA SCE DESO 50ML,18.0,7.38,5.0,17123.36,0.59,0.604,0.021503,VANILLA SCENT,DESODORANTES,,201404.0
1073,202217,PE,CONSULTORA,MASIVO,1422_1476_350815_350815,999,VOLUMEN,200043496,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES ITSYOU DESO 50ML,18.0,8.9,1.0,4757.74,0.505556,0.52244,0.004953,YOU / IT'S YOU,DESODORANTES,Inactivo,
1082,202316,PE,CONSULTORA,MASIVO,1247_1305_26604_26604,991,INDIVIDUAL,200045540,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,235,CABALLEROS,0,0,ES KALOS SPORT TALCO PERF 140G,36.0,0.0,1.0,0.0,1.0,0.696196,0.034791,KALOS SPORT/WINNER SPORT,TALCOS,ACTIVO,202109.0
1086,202207,PE,CONSULTORA,MASIVO,1196_1230_297499_297499,2,SET,200094502,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES DESAFIANT 90ML,160.0,33.74,1.0,13837.65,0.789125,0.778043,0.003692,DESAFIANT,CABALLEROS,ACTIVO,201908.0
1088,202313,PE,CONSULTORA,MASIVO,1082_1163_14580_14580,999,VOLUMEN,200058349,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES PULSO 100ML,166.0,44.97,1.0,9375.06,0.729096,0.720124,0.001833,PULSO,MASCULINO,ACTIVO,202105.0
